ascii information for file: combined_ASCII_2idd_0419.h5.csv
x pixel no, y pixel no, x position, y position, SRcurrent, us_ic, ds_ic, abs_ic, abs_cfg, H_dpc_cfg, V_dpc_cfg, dia1_dpc_cfg, dia2_dpc_cfg, H_dpc_norm, V_dpc_norm, phase, ELT1, ERT1, ICR1, OCR1, deadT, x_coord, y_coord, Na, Mg, Al, Si, P, S, Ar, K, Cr, Fe, Ni, Cu, Zn, Ga, Se, Mo_L, Cd_L, In_L, s_i, s_e, s_a, TFY, Bkgnd
 43,  22,  9.63480,  -0.912000,  0.000000,  3467.50,  52225.0,  15.0613,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360305,  0.407319,  106543.,  94245.5,  11.5423,  9634.80,  -912.000,  452.783,  116.982,  64.4796,  33.7594,  16.1286,  9.02999,  11.0410,  12.1695,  0.486783,  0.817348,  0.456733,  49.4122,  51.6387,  23.1042,  115.192,  21.6720,  24.9080,  45.9696,  0.000000,  0.000000,  0.000000,  100917.,  0.000000
 43,  23,  9.63480,  -0.911800,  0.000000,  3450.00,  51312.5,  14.8732,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360873,  0.407743,  104544.,  92526.3,  11.4952,  9634.80,  -911.800,  302.910,  132.703,  64.7048,  24.1980,  10.5554,  8.63003,  7.59157,  9.84841,  0.939390,  0.868450,  0.589279,  47.6431,  52.1637,  22.3316,  114.382,  28.1440,  19.8823,  40.8880,  0.000000,  0.000000,  0.000000,  99641.0,  0.000000
 43,  24,  9.63480,  -0.911600,  0.000000,  3412.50,  48597.5,  14.2410,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360944,  0.407776,  103806.,  91883.9,  11.4848,  9634.80,  -911.600,  408.237,  128.976,  41.1797,  26.9050,  13.5144,  8.72315,  9.74740,  12.7420,  0.797602,  0.585214,  0.579092,  48.1425,  54.0080,  22.2701,  114.021,  24.5685,  24.1162,  49.2772,  0.000000,  0.000000,  0.000000,  100193.,  0.000000
 43,  25,  9.63480,  -0.911400,  0.000000,  3415.00,  48762.5,  14.2789,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.362582,  0.407759,  101117.,  89913.4,  11.0794,  9634.80,  -911.400,  321.492,  102.639,  77.1079,  23.1143,  12.7359,  7.80964,  7.42692,  10.8267,  0.491163,  0.751935,  0.691264,  46.8846,  51.8064,  22.6101,  110.032,  23.1533,  14.8508,  40.5853,  0.000000,  0.000000,  0.000000,  97708.9,  0.000000
 43,  26,  9.63480,  -0.911200,  0.000000,  3395.00,  48340.0,  14.2386,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.361582,  0.407403,  101648.,  90215.3,  11.2471,  9634.80,  -911.200,  426.684,  113.882,  70.4850,  25.7689,  10.7053,  7.00210,  6.65895,  9.18925,  0.724078,  0.954186,  0.481440,  47.9378,  51.8561,  22.9635,  112.182,  22.0566,  23.0455,  46.2537,  0.000000,  0.000000,  0.000000,  98758.4,  0.000000
 43,  27,  9.63480,  -0.911000,  0.000000,  3405.00,  50040.0,  14.6960,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.359842,  0.407790,  103048.,  90931.5,  11.7581,  9634.80,  -911.000,  478.787,  103.724,  70.6179,  30.7351,  10.0105,  7.45375,  8.54787,  9.87371,  0.649080,  0.563786,  0.681940,  47.4098,  53.0420,  24.0654,  113.107,  28.5976,  24.8206,  41.0144,  0.000000,  0.000000,  0.000000,  99713.0,  0.000000
 43,  28,  9.63480,  -0.910800,  0.000000,  3362.50,  51135.0,  15.2074,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360998,  0.407587,  103167.,  91374.5,  11.4303,  9634.80,  -910.800,  569.587,  157.049,  56.5336,  29.7829,  17.3221,  10.1792,  7.99686,  12.2561,  0.847879,  0.841253,  0.486880,  48.6429,  51.9623,  22.6887,  115.969,  34.1148,  21.5579,  46.2387,  0.000000,  0.000000,  0.000000,  101136.,  0.000000
 43,  29,  9.63480,  -0.910600,  0.000000,  3400.00,  47112.5,  13.8566,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360118,  0.407556,  103127.,  91123.7,  11.6397,  9634.80,  -910.600,  325.120,  103.797,  68.2308,  35.6778,  15.0263,  6.14271,  7.30210,  10.5483,  0.687746,  0.466064,  0.682420,  48.8576,  52.0655,  22.4708,  114.273,  16.9105,  25.4157,  43.7084,  0.000000,  0.000000,  0.000000,  99980.4,  0.000000
 43,  30,  9.63480,  -0.910400,  0.000000,  3397.50,  44537.5,  13.1089,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.361125,  0.407615,  103081.,  91323.8,  11.4054,  9634.80,  -910.400,  512.292,  165.734,  46.2043,  23.3270,  20.7079,  8.75725,  9.57731,  11.1928,  0.495684,  0.416147,  0.415254,  49.1982,  51.8586,  22.2222,  114.022,  23.3664,  18.4461,  44.1505,  0.000000,  0.000000,  0.000000,  99977.2,  0.000000
 43,  31,  9.63480,  -0.910200,  0.000000,  3397.50,  42720.0,  12.5740,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.362145,  0.407560,  102647.,  91208.6,  11.1431,  9634.80,  -910.200,  408.679,  113.621,  72.7486,  26.9342,  14.9531,  10.4791,  7.47417,  11.9585,  0.646376,  0.439385,  0.579718,  48.9277,  54.2906,  21.9577,  112.603,  24.5951,  24.7172,  48.8000,  0.000000,  0.000000,  0.000000,  99305.9,  0.000000
 43,  32,  9.63480,  -0.910000,  0.000000,  3392.50,  44115.0,  13.0037,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.361576,  0.407575,  101600.,  90133.0,  11.2860,  9634.80,  -910.000,  512.407,  98.4268,  65.6734,  27.0163,  8.57071,  6.56941,  9.37121,  11.8617,  0.495795,  0.587634,  0.465189,  47.6651,  51.9452,  22.1147,  112.485,  20.7748,  21.9097,  48.9489,  0.000000,  0.000000,  0.000000,  98742.9,  0.000000
 43,  33,  9.63480,  -0.909800,  0.000000,  3410.00,  42822.5,  12.5579,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.362111,  0.407394,  101024.,  89795.2,  11.1154,  9634.80,  -909.800,  492.058,  169.824,  57.9911,  28.0579,  17.7378,  6.52606,  6.82687,  9.79747,  0.416750,  0.510786,  0.462119,  47.0583,  51.9746,  21.8235,  111.462,  25.7971,  21.1923,  39.1121,  0.000000,  0.000000,  0.000000,  97683.5,  0.000000
 43,  34,  9.63480,  -0.909600,  0.000000,  3412.50,  46680.0,  13.6791,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.362447,  0.407649,  101855.,  90560.8,  11.0884,  9634.80,  -909.600,  440.423,  118.165,  57.8948,  31.6650,  10.6250,  9.55566,  9.08737,  9.64902,  0.642999,  0.631352,  0.708504,  46.2509,  54.2052,  21.6311,  112.015,  29.6174,  21.1571,  37.4641,  0.000000,  0.000000,  0.000000,  98661.6,  0.000000
 43,  35,  9.63480,  -0.909400,  0.000000,  3402.50,  41895.0,  12.3130,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.362408,  0.407659,  100511.,  89354.1,  11.1002,  9634.80,  -909.400,  322.828,  103.066,  82.2676,  34.2047,  9.23640,  9.14911,  10.5652,  8.08746,  0.910530,  0.438422,  0.644555,  47.5915,  51.9968,  21.8648,  110.046,  24.5411,  25.8101,  37.5783,  0.000000,  0.000000,  0.000000,  97343.0,  0.000000
 43,  36,  9.63480,  -0.909200,  0.000000,  3412.50,  39940.0,  11.7040,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.362032,  0.407543,  102295.,  90871.5,  11.1671,  9634.80,  -909.200,  491.804,  97.7268,  72.4515,  26.8241,  14.1829,  6.52269,  6.82334,  10.1894,  0.416535,  0.510522,  0.544359,  47.8955,  50.5834,  22.9737,  112.248,  20.6270,  17.1741,  39.0919,  0.000000,  0.000000,  0.000000,  98646.3,  0.000000
 43,  37,  9.63480,  -0.909000,  0.000000,  3400.00,  38950.0,  11.4559,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.361646,  0.407682,  102208.,  90666.3,  11.2921,  9634.80,  -909.000,  460.060,  129.198,  67.9425,  26.9515,  15.6753,  6.55366,  7.27124,  9.83891,  0.646793,  0.708355,  0.364629,  47.5361,  53.0669,  21.7699,  112.902,  23.3156,  23.5827,  35.5621,  0.000000,  0.000000,  0.000000,  98994.1,  0.000000
 43,  38,  9.63480,  -0.908800,  0.000000,  3387.50,  39307.5,  11.6037,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.362002,  0.407566,  103580.,  91999.7,  11.1796,  9634.80,  -908.800,  495.474,  103.638,  60.8269,  28.2527,  16.4321,  8.32374,  9.37401,  10.9320,  0.305196,  0.489841,  0.581660,  49.7536,  52.3106,  22.7626,  114.437,  22.0798,  19.0325,  46.3024,  0.000000,  0.000000,  0.000000,  100643.,  0.000000
 43,  39,  9.63480,  -0.908600,  0.000000,  3412.50,  43600.0,  12.7766,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360621,  0.407748,  103777.,  91782.1,  11.5580,  9634.80,  -908.600,  493.728,  129.091,  82.4330,  29.3772,  7.11921,  7.42131,  7.26520,  9.16649,  0.456180,  0.366086,  0.662411,  48.8746,  52.2134,  22.4806,  114.744,  22.0020,  15.5172,  39.2449,  0.000000,  0.000000,  0.000000,  100226.,  0.000000
 43,  40,  9.63480,  -0.908400,  0.000000,  3412.50,  48027.5,  14.0740,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360500,  0.407531,  103628.,  91669.1,  11.5406,  9634.80,  -908.400,  408.740,  61.9846,  80.0354,  26.9382,  14.2432,  7.42381,  6.64470,  10.8972,  0.304222,  0.537107,  0.612937,  49.0963,  52.5922,  22.5218,  112.410,  22.0094,  24.1459,  45.0937,  0.000000,  0.000000,  0.000000,  99657.2,  0.000000
 43,  41,  9.63480,  -0.908200,  0.000000,  3525.00,  52382.5,  14.8603,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.358004,  0.407698,  108144.,  94962.4,  12.1890,  9634.80,  -908.200,  481.465,  115.814,  78.0212,  23.8729,  15.9675,  10.2169,  9.10895,  9.84565,  0.926769,  0.642587,  0.387575,  48.9901,  53.4787,  22.5673,  115.252,  27.7659,  15.6922,  37.7529,  0.000000,  0.000000,  0.000000,  100986.,  0.000000
 43,  42,  9.63480,  -0.908000,  0.000000,  3540.00,  55627.5,  15.7140,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.359291,  0.407508,  108185.,  95384.7,  11.8321,  9634.80,  -908.000,  395.344,  114.910,  39.8791,  30.7926,  14.4652,  7.60288,  7.83281,  12.2110,  0.478159,  0.613958,  0.656940,  48.7496,  51.4830,  21.9681,  115.687,  23.7925,  16.1258,  44.1289,  0.000000,  0.000000,  0.000000,  100355.,  0.000000
 43,  43,  9.63480,  -0.907800,  0.000000,  3542.50,  58627.5,  16.5498,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.358438,  0.407511,  109366.,  96196.1,  12.0423,  9634.80,  -907.800,  445.506,  105.093,  84.5911,  24.9126,  11.0396,  6.34633,  9.85770,  11.7164,  0.773703,  0.685946,  0.401243,  48.7033,  52.8363,  23.0155,  115.639,  21.3237,  20.6087,  47.2867,  0.000000,  0.000000,  0.000000,  101463.,  0.000000
 43,  44,  9.63480,  -0.907600,  0.000000,  3497.50,  56457.5,  16.1422,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.359076,  0.407642,  107403.,  94607.6,  11.9138,  9634.80,  -907.600,  316.973,  141.675,  57.0181,  33.5843,  18.1378,  8.98318,  8.13615,  12.3668,  0.558761,  0.860942,  0.762685,  48.7969,  52.7621,  22.6109,  115.108,  26.6325,  15.7683,  48.3296,  0.000000,  0.000000,  0.000000,  100919.,  0.000000
 43,  45,  9.63480,  -0.907400,  0.000000,  3472.50,  53120.0,  15.2973,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.358983,  0.407293,  105551.,  93031.2,  11.8613,  9634.80,  -907.400,  487.411,  137.634,  59.8369,  21.7510,  18.2731,  4.74058,  5.53287,  10.2295,  0.562929,  0.770990,  0.653935,  48.3650,  51.6436,  22.3258,  114.319,  14.0544,  21.5595,  41.8840,  0.000000,  0.000000,  0.000000,  99986.7,  0.000000
 43,  46,  9.63480,  -0.907200,  0.000000,  3427.50,  46037.5,  13.4318,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360652,  0.407330,  102964.,  91164.5,  11.4595,  9634.80,  -907.200,  406.780,  107.953,  72.4105,  29.2461,  14.1749,  9.56120,  8.67934,  11.5062,  0.719063,  0.631718,  0.593510,  47.8684,  52.9598,  22.0789,  113.453,  27.0577,  22.3137,  47.5173,  0.000000,  0.000000,  0.000000,  99084.3,  0.000000
 43,  47,  9.63480,  -0.907000,  0.000000,  3390.00,  38347.5,  11.3119,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.361555,  0.407635,  102256.,  90696.3,  11.3043,  9634.80,  -907.000,  512.815,  150.350,  87.6343,  30.7248,  15.0107,  7.45126,  8.12818,  11.2043,  0.381685,  0.269547,  0.665085,  47.8060,  52.1616,  22.6839,  114.041,  25.9892,  19.6190,  46.8579,  0.000000,  0.000000,  0.000000,  99555.9,  0.000000
 43,  48,  9.63480,  -0.906800,  0.000000,  3345.00,  36512.5,  10.9155,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.362148,  0.407744,  100569.,  89323.3,  11.1825,  9634.80,  -906.800,  536.159,  125.895,  61.5749,  26.1132,  10.8484,  6.65219,  6.74794,  9.85187,  0.463423,  0.595038,  0.538343,  47.7444,  51.8027,  22.4617,  114.353,  18.4070,  20.4342,  41.4843,  0.000000,  0.000000,  0.000000,  99036.2,  0.000000
 43,  49,  9.63480,  -0.906600,  0.000000,  3310.00,  35247.5,  10.6488,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.363987,  0.407616,  97003.5,  86620.7,  10.7035,  9634.80,  -906.600,  347.800,  116.035,  64.3881,  21.2549,  12.3621,  11.1476,  8.90509,  11.1270,  0.465957,  0.349003,  0.507457,  48.0354,  52.0351,  22.3211,  109.154,  33.0494,  21.7200,  42.2528,  0.000000,  0.000000,  0.000000,  96723.9,  0.000000
 43,  50,  9.63480,  -0.906400,  0.000000,  3320.00,  35302.5,  10.6333,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.364526,  0.407529,  96986.2,  86752.1,  10.5521,  9634.80,  -906.400,  398.176,  136.517,  66.5645,  27.3829,  18.0979,  8.43416,  7.59869,  9.45604,  0.850422,  0.545973,  0.538858,  46.5976,  52.9032,  21.9131,  109.509,  25.0048,  18.1162,  43.6810,  0.000000,  0.000000,  0.000000,  96708.8,  0.000000
 44,  0,  9.63500,  -0.916400,  0.000000,  3565.00,  35042.5,  9.82959,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360430,  0.407409,  107702.,  95282.6,  11.5311,  9635.00,  -916.400,  472.858,  108.798,  44.1183,  31.6524,  9.54559,  7.94380,  5.36768,  11.4509,  0.655346,  0.490856,  0.507529,  48.0722,  51.5567,  22.6686,  112.597,  22.3115,  23.1175,  44.1889,  0.000000,  0.000000,  0.000000,  99183.4,  0.000000
 44,  1,  9.63500,  -0.916200,  0.000000,  3557.50,  36255.0,  10.1911,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.359271,  0.407610,  108603.,  95723.9,  11.8591,  9635.00,  -916.200,  475.384,  119.323,  56.0261,  23.5714,  8.91111,  11.3489,  7.79472,  13.0470,  0.768654,  0.751966,  0.574020,  49.5146,  50.9568,  22.9408,  113.882,  31.1537,  17.1541,  45.9568,  0.000000,  0.000000,  0.000000,  100304.,  0.000000
 44,  2,  9.63500,  -0.916000,  0.000000,  3565.00,  39155.0,  10.9832,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360016,  0.407611,  107884.,  95287.0,  11.6764,  9635.00,  -916.000,  489.726,  128.728,  51.1430,  24.6468,  19.1131,  7.11578,  7.96125,  9.93552,  0.619649,  0.468019,  0.651019,  47.7761,  51.5562,  22.9204,  112.866,  21.0962,  20.3888,  41.6972,  0.000000,  0.000000,  0.000000,  99359.2,  0.000000
 44,  3,  9.63500,  -0.915800,  0.000000,  3522.50,  39322.5,  11.1632,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360284,  0.407319,  105331.,  93167.8,  11.5475,  9635.00,  -915.800,  544.793,  120.170,  37.6158,  24.9257,  12.4260,  9.31284,  9.25902,  10.9497,  0.589797,  0.899297,  0.594152,  48.3450,  52.5622,  21.7337,  111.640,  28.8648,  20.0622,  46.7973,  0.000000,  0.000000,  0.000000,  98600.2,  0.000000
 44,  4,  9.63500,  -0.915600,  0.000000,  3515.00,  42527.5,  12.0989,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.359172,  0.407593,  105732.,  93171.3,  11.8798,  9635.00,  -915.600,  414.883,  166.099,  82.7153,  21.4767,  11.1032,  7.23396,  6.67712,  10.3595,  0.852273,  0.523372,  0.613405,  48.4267,  52.7888,  22.9514,  111.651,  21.4466,  21.2877,  40.8389,  0.000000,  0.000000,  0.000000,  98816.0,  0.000000
 44,  5,  9.63500,  -0.915400,  0.000000,  3475.00,  43842.5,  12.6165,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360345,  0.407390,  105149.,  93006.6,  11.5481,  9635.00,  -915.400,  585.610,  131.941,  61.9507,  31.2769,  9.79514,  9.43854,  8.97600,  11.7503,  0.747198,  0.503688,  0.455697,  47.8450,  51.9132,  22.1483,  114.471,  26.7106,  22.0274,  47.9501,  0.000000,  0.000000,  0.000000,  99435.4,  0.000000
 44,  6,  9.63500,  -0.915200,  0.000000,  3435.00,  41235.0,  12.0044,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.361512,  0.407607,  105092.,  93207.5,  11.3086,  9635.00,  -915.200,  404.925,  81.8747,  57.6643,  25.4737,  12.6992,  7.35452,  5.14272,  10.7955,  0.828803,  0.653024,  0.557982,  47.7955,  53.9030,  22.6005,  114.479,  19.2388,  29.6160,  47.8262,  0.000000,  0.000000,  0.000000,  100688.,  0.000000
 44,  7,  9.63500,  -0.915000,  0.000000,  3392.50,  39647.5,  11.6868,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360294,  0.407472,  103551.,  91562.1,  11.5781,  9635.00,  -915.000,  411.384,  103.976,  61.0251,  35.7391,  15.0521,  7.47182,  8.15061,  11.6364,  0.842023,  0.466865,  0.533536,  49.1777,  53.0703,  22.7126,  114.940,  24.7578,  25.4594,  48.0551,  0.000000,  0.000000,  0.000000,  100550.,  0.000000
 44,  8,  9.63500,  -0.914800,  0.000000,  3440.00,  40435.0,  11.7544,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360774,  0.407784,  105529.,  93363.1,  11.5281,  9635.00,  -914.800,  506.455,  81.9230,  81.7392,  25.4887,  15.5304,  6.49310,  8.85069,  11.8557,  0.301561,  0.750210,  0.574732,  47.7510,  51.1319,  22.6583,  116.609,  19.2501,  19.9456,  45.7509,  0.000000,  0.000000,  0.000000,  100775.,  0.000000
 44,  9,  9.63500,  -0.914600,  0.000000,  3417.50,  40842.5,  11.9510,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360536,  0.407671,  106306.,  94014.6,  11.5620,  9635.00,  -914.600,  289.072,  154.719,  55.6951,  29.3412,  12.7989,  7.41220,  7.67093,  10.8801,  0.797336,  0.658146,  0.479659,  51.0255,  53.8408,  22.2738,  116.730,  20.6823,  23.5342,  44.4936,  0.000000,  0.000000,  0.000000,  102309.,  0.000000
 44,  10,  9.63500,  -0.914400,  0.000000,  3435.00,  39142.5,  11.3952,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.361522,  0.407380,  105330.,  93472.9,  11.2569,  9635.00,  -914.400,  388.043,  117.692,  55.2602,  26.6861,  14.8154,  8.65215,  6.17110,  11.5851,  0.489735,  0.532080,  0.410270,  48.2591,  52.4085,  21.6777,  114.883,  23.0860,  20.5028,  43.6206,  0.000000,  0.000000,  0.000000,  100632.,  0.000000
 44,  11,  9.63500,  -0.914200,  0.000000,  3422.50,  36440.0,  10.6472,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360387,  0.407664,  103267.,  91290.8,  11.5971,  9635.00,  -914.200,  458.632,  97.8860,  53.2177,  31.7529,  19.8884,  9.14664,  6.62736,  9.80837,  0.606856,  0.608755,  0.429588,  47.7542,  53.6973,  21.7247,  113.549,  24.5345,  23.5095,  42.8595,  0.000000,  0.000000,  0.000000,  99399.8,  0.000000
 44,  12,  9.63500,  -0.914000,  0.000000,  3462.50,  34842.5,  10.0628,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360369,  0.407714,  104293.,  92182.4,  11.6123,  9635.00,  -914.000,  419.775,  117.131,  83.6907,  26.5588,  16.8512,  9.47199,  7.77947,  10.8747,  0.862323,  0.770244,  0.457312,  48.3760,  52.4288,  21.4859,  112.410,  25.5288,  19.2715,  44.4587,  0.000000,  0.000000,  0.000000,  98930.9,  0.000000
 44,  13,  9.63500,  -0.913800,  0.000000,  3465.00,  34545.0,  9.96970,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.361840,  0.407538,  103880.,  92232.0,  11.2132,  9635.00,  -913.800,  284.081,  111.502,  66.6322,  26.4318,  13.9754,  10.2836,  7.94599,  8.86680,  0.746258,  0.886334,  0.471378,  46.8208,  52.1535,  23.1219,  113.100,  33.0286,  16.9229,  37.9995,  0.000000,  0.000000,  0.000000,  98688.6,  0.000000
 44,  14,  9.63500,  -0.913600,  0.000000,  3480.00,  37737.5,  10.8441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.359718,  0.407573,  104704.,  92410.3,  11.7416,  9635.00,  -913.600,  368.209,  106.600,  61.9695,  26.4731,  15.3970,  9.87056,  8.16247,  10.9702,  0.485826,  0.791750,  0.569794,  46.1446,  52.3942,  21.8794,  112.991,  30.5356,  17.5143,  41.7084,  0.000000,  0.000000,  0.000000,  99088.1,  0.000000
 44,  15,  9.63500,  -0.913400,  0.000000,  3522.50,  43032.5,  12.2165,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.360025,  0.407522,  106287.,  93899.2,  11.6551,  9635.00,  -913.400,  495.623,  150.320,  54.1115,  29.6947,  11.0533,  8.47230,  7.45283,  13.2780,  0.590222,  0.852578,  0.610649,  47.3556,  53.2525,  22.1954,  112.714,  27.6297,  22.3074,  51.9771,  0.000000,  0.000000,  0.000000,  99361.8,  0.000000
 44,  16,  9.63500,  -0.913200,  0.000000,  3520.00,  47515.0,  13.4986,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.358560,  0.407457,  107304.,  94427.2,  12.0004,  9635.00,  -913.200,  481.400,  105.729,  73.2829,  31.0307,  13.1888,  13.1951,  8.29816,  10.2329,  0.889580,  0.499723,  0.581285,  49.2122,  51.1646,  23.3951,  113.625,  40.3814,  27.4576,  43.4359,  0.000000,  0.000000,  0.000000,  100082.,  0.000000
 44,  17,  9.63500,  -0.913000,  0.000000,  3522.50,  53965.0,  15.3201,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.358823,  0.407330,  108262.,  95369.8,  11.9087,  9635.00,  -913.000,  447.555,  100.549,  56.6534,  28.6025,  17.3286,  5.95048,  8.48831,  11.8997,  0.481162,  0.784148,  0.403089,  49.3554,  52.0609,  22.7065,  114.592,  18.9015,  25.1799,  49.5696,  0.000000,  0.000000,  0.000000,  101198.,  0.000000
 44,  18,  9.63500,  -0.912800,  0.000000,  3507.50,  57580.0,  16.4163,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.359413,  0.407719,  108605.,  95737.4,  11.8481,  9635.00,  -912.800,  515.210,  110.895,  52.0688,  20.3133,  12.5094,  7.67073,  5.47112,  10.2450,  0.705085,  0.619438,  0.533475,  50.9305,  52.3071,  22.3393,  115.035,  22.7415,  15.1476,  42.9697,  0.000000,  0.000000,  0.000000,  101634.,  0.000000
 44,  19,  9.63500,  -0.912600,  0.000000,  3530.00,  58197.5,  16.4865,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.358439,  0.407559,  108777.,  95667.1,  12.0522,  9635.00,  -912.600,  447.082,  95.4209,  70.7419,  21.4292,  12.4634,  6.79337,  10.2963,  9.94898,  0.517627,  0.712109,  0.579834,  50.7433,  50.7947,  21.9627,  116.605,  22.6579,  26.8302,  41.2643,  0.000000,  0.000000,  0.000000,  101323.,  0.000000
 44,  20,  9.63500,  -0.912400,  0.000000,  3482.50,  57847.5,  16.6109,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.359176,  0.407458,  107758.,  94989.0,  11.8496,  9635.00,  -912.400,  485.750,  91.4438,  64.4038,  27.6983,  10.5063,  8.58988,  9.59848,  10.7175,  0.448809,  0.384182,  0.570245,  49.2098,  53.1216,  21.7202,  117.096,  22.9198,  22.0515,  44.8719,  0.000000,  0.000000,  0.000000,  101918.,  0.000000
 44,  21,  9.63500,  -0.912200,  0.000000,  3460.00,  59177.5,  17.1033,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.358953,  0.407610,  106735.,  93994.4,  11.9371,  9635.00,  -912.200,  354.258,  138.143,  67.2652,  37.5986,  12.6974,  7.78599,  9.25554,  11.8470,  0.640345,  0.604563,  0.557900,  48.4421,  52.5872,  22.8527,  115.900,  24.3656,  22.2087,  45.1918,  0.000000,  0.000000,  0.000000,  101417.,  0.000000
