ascii information for file: combined_ASCII_2idd_0397.h5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x pixel no,y pixel no, x position, y position, SRcurrent, us_ic, ds_ic, abs_ic, abs_cfg, H_dpc_cfg, V_dpc_cfg, dia1_dpc_cfg, dia2_dpc_cfg, H_dpc_norm, V_dpc_norm, phase, ELT1, ERT1, ICR1, OCR1, deadT, x_coord, y_coord, Na, Al, Si, P, S, Cl, Ar, K, Ca, Ti, V, Cr, Mn, Fe, Co, Ni, Cu, Zn_L, Mo_L, Se_L, Sn_L, Cd_L, Te_L, s_i, s_e, s_a, TFY, Bkgnd
48,49,0.2037,3.04985,0,79490.8,8399.03,0.10566,0,0,0,0,0,0,0,0,0.00938572,0.00999424,63074.5,59234.1,6.08867,203.7,3049.85,0,46.8996,0,20.9736,116.811,14.7929,10.4222,38.5644,45.6822,3.69992,0.488395,0.397103,0,0,0.225384,0,4.56382,0,337.707,295.12,124.345,151.085,269.868,1394.5,7830.68,17484.9,56531.1,0
48,50,0.2037,3.05,0,80590.6,7499.13,0.0930521,0,0,0,0,0,0,0,0,0.00953592,0.00999456,62815.1,59932.6,4.58885,203.7,3050,0,22.7654,23.1316,40.7231,92.4014,2.87223,8.09446,30.7534,50.1336,3.59194,0,0,0,0.253158,0.437613,0,3.79768,0,288.509,143.254,33.8004,134.942,320.213,1249.67,7393.87,18328.5,56235.1,0
48,51,0.2037,3.05015,0,80390.7,6799.21,0.0845771,0,0,0,0,0,0,0,0,0.00920043,0.0099936,61736.2,56836.4,7.93676,203.7,3050.15,161.552,23.6543,12.0174,21.1565,148.378,8.95311,8.41049,40.29,41.0718,3.73218,0,0,0,0.789125,0,0,5.26127,108.205,476.913,74.4233,75.2573,152.403,249.536,1190.25,6600.5,14932.3,53345.1,0
48,52,0.2037,3.0503,0,80290.5,6799.2,0.0846824,0,0,0,0,0,0,0,0,0.00951419,0.00999424,68949.7,65637.8,4.8033,203.7,3050.3,0,22.9027,0,34.1406,169.016,14.4478,8.14328,49.7713,58.1954,3.6136,1.90801,0,0,0.509369,0,0,5.57169,0,527.726,144.118,72.8663,153.463,292.858,523.836,7857.54,16867.5,60136.4,0
48,53,0.2037,3.05045,0,80090.7,6999.19,0.0873908,0,0,0,0,0,0,0,0,0.00931897,0.0099936,72325.6,67443.2,6.75064,203.7,3050.45,0,70.3226,23.8179,20.9656,190.286,2.95744,12.5019,41.3033,53.6064,6.16418,1.95284,0.396951,0,0,0.225298,0.362847,3.58449,0,567.132,221.256,84.5221,120.822,288.499,1179.52,10294,21016.8,62836,0
48,54,0.2037,3.0506,0,79290.8,7399.14,0.0933165,0,0,0,0,0,0,0,0,0.00920598,0.00999392,68542.4,63138.4,7.88422,203.7,3050.6,163.694,47.9359,12.1767,28.5828,185.721,12.0958,8.52202,36.6011,34.5112,3.15139,0.998374,0,0,0.53306,0,0,2.99871,109.64,538.464,150.82,96.59,191.485,237.521,1754.24,10525.4,24120.8,60740.5,0
48,55,0.2037,3.05075,0,79490.8,7999.07,0.100629,0,0,0,0,0,0,0,0,0.00929569,0.00999392,65837,61237.2,6.98656,203.7,3050.75,0,23.6769,36.0866,21.1768,122.31,8.96168,16.8371,47.2818,35.0948,4.35838,0.493126,0.801898,0,0,0,0.366501,2.9623,0,409.174,74.4946,60.2635,170.854,264.913,1191.39,10289.3,19062.3,58378.3,0
48,56,0.2037,3.0509,0,80390.7,8299.04,0.103234,0,0,0,0,0,0,0,0,0.00928933,0.0099936,61360.7,57036.5,7.04724,203.7,3050.9,0,23.4279,0,6.98469,112.379,5.91162,14.5775,41.2805,40.6787,5.54469,1.95176,0,0,0,0.225174,0.181323,1.9541,0,377.879,73.7111,94.4137,205.284,213.446,1393.2,7609.03,15646.7,54656.4,0
48,57,0.2037,3.05105,0,79490.8,8499.01,0.106918,0,0,0,0,0,0,0,0,0.00949605,0.00999424,63710.7,60534.9,4.98478,203.7,3051.05,0,0,0,6.90999,111.177,17.5452,6.18069,35.3938,38.2805,1.82846,0.965442,0,0,0,0.445531,0.358768,3.8664,0,347.135,0,73.74,173.223,237.096,1696.37,7845.73,17917.9,56722.5,0
48,58,0.2037,3.0512,0,79890.7,8998.96,0.112641,0,0,0,0,0,0,0,0,0.00922115,0.00999424,69405.7,64036.9,7.73535,203.7,3051.2,0,71.2464,12.0654,21.2411,153.352,2.9963,4.22205,30.687,47.2704,8.11871,0.494623,0,0,0.528186,0,0.183807,5.94259,0,437.777,74.7208,30.2232,195.855,280.901,1955.47,8799.63,21618.9,61814.7,0
48,59,0.2037,3.05135,0,79090.8,9298.92,0.117573,0,0,0,0,0,0,0,0,0.00932324,0.00999456,67036.8,62534,6.71684,203.7,3051.35,0,23.7263,12.054,35.3683,144.452,8.98038,18.9812,40.4127,41.1969,3.11962,0.494155,0,0.65219,0.527686,0.456083,0,5.77205,0,437.363,223.95,90.5839,152.867,265.466,2170.69,8791.3,19644.8,59368.4,0
48,60,0.2037,3.0515,0,80190.7,9198.93,0.114713,0,0,0,0,0,0,0,0,0.00942907,0.00999456,65223.8,61533.5,5.65796,203.7,3051.5,0,23.1383,11.7552,13.7967,119.528,2.91927,2.05675,21.744,37.2361,3.0423,0.481907,0.391827,0.636025,0.514607,0,0.537244,3.37739,0,346.549,0,63.8002,149.078,269.981,1164.29,8573.4,19898.8,57156,0
48,61,0.2037,3.05165,0,79790.7,9198.93,0.115288,0,0,0,0,0,0,0,0,0.00931528,0.00999424,67845.5,63236.4,6.79353,203.7,3051.65,160.76,0,0,7.0176,138.965,5.93948,10.4616,35.945,36.883,3.71388,1.47072,0.398601,0,0.523504,0,0.364355,3.27217,107.674,393.219,74.0585,89.866,145.589,267.125,1507.44,10013.7,19812.1,60513.1,0
48,62,0.2037,3.0518,0,80090.7,9998.84,0.124844,0,0,0,0,0,0,0,0,0.0090736,0.00999392,82547.2,74945.6,9.2088,203.7,3051.8,0,0,24.462,14.3551,124.365,6.07484,14.98,35.3502,56.0756,3.79852,0.501411,0.407686,0,0.267718,0.23139,0,3.68142,0,374.444,151.493,86.8078,217.156,330.933,2092.44,11453.4,26430.8,74777.2,0
48,63,0.2037,3.05195,0,80690.6,10098.8,0.125155,0,0,0,0,0,0,0,0,0.00889033,0.00999392,92122.5,81949.8,11.0426,203.7,3051.95,0,24.3883,12.3903,14.5421,170.98,12.3079,19.5109,31.5134,63.0031,3.20667,1.52383,0,0.335194,0,0.234405,0,4.57696,0,505.762,0,77.5928,163.417,378.124,2454.38,15172.6,32799.5,82333.4,0
48,64,0.2037,3.0521,0,79690.8,10298.8,0.129235,0,0,0,0,0,0,0,0,0.00917565,0.00999424,76615.8,70340.5,8.19061,203.7,3052.1,0,0,36.467,21.4,172.156,6.03742,12.7609,53.4013,55.7303,5.0335,3.98659,0,0.657691,0.266069,0,0.370364,3.65875,0,496.184,0,111.648,221.985,374.787,766.151,8537.11,18278.2,68953.6,0
48,65,0.2037,3.05225,0,80190.7,10498.8,0.130923,0,0,0,0,0,0,0,0,0.00923096,0.00999456,77348.4,71438.9,7.64018,203.7,3052.25,0,0,12.0075,28.1855,165.698,5.96384,12.6054,52.7504,57.0529,3.10759,1.969,0,0,0.262826,0.227162,0.548774,2.79276,0,503.751,0,140.365,292.373,404.219,1621.74,6919.43,17190.5,68761.8,0
48,66,0.2037,3.0524,0,80590.5,10498.8,0.130273,0,0,0,0,0,0,0,0,0.00907425,0.00999424,81439.3,73942.6,9.20524,203.7,3052.4,0,0,36.4628,28.5301,180.964,12.0735,27.6455,56.2055,77.0003,5.66204,1.4948,0.405129,0,0.532077,0,0.185161,1.99545,0,509.908,0,126.858,258.953,424.456,1203.81,7770.07,16744,70477.9,0
48,67,0.2037,3.05255,0,79790.7,10798.7,0.135338,0,0,0,0,0,0,0,0,0.00927145,0.00999424,77334.2,71741.3,7.23208,203.7,3052.55,161.52,23.6496,12.015,7.05078,130.895,23.8702,16.8176,61.1175,63.0977,5.59716,2.46278,0,0.32504,0.26299,0.909216,0.366078,2.46573,108.184,408.701,148.817,110.355,219.416,393.131,865.468,6815.56,14063.9,68912.9,0
48,68,0.2037,3.0527,0,80190.7,11798.6,0.147132,0,0,0,0,0,0,0,0,0.00915135,0.00999456,74524.5,68237.1,8.43669,203.7,3052.7,0,71.5213,48.4478,28.4307,140.749,12.0314,21.1917,51.8091,55.5299,5.64233,1.48959,0.807436,0,0,0.458277,0.369032,3.97701,0,412,225.027,126.416,258.051,346.766,872.453,6107.17,13850.2,65543,0
48,69,0.2037,3.05285,0,80190.7,11898.6,0.148379,0,0,0,0,0,0,0,0,0.00914092,0.00999424,74500.2,68139.3,8.53814,203.7,3052.85,163.009,23.8677,36.3773,35.579,180.54,18.0677,14.8511,37.8498,48.5178,7.53169,1.98839,0.404179,0,0.796244,0.2294,0.369453,2.82027,109.181,536.211,75.0947,86.061,239.893,343.346,1091.81,6332.5,15394.5,64744.4,0
48,70,0.2037,3.053,0,80290.7,12198.6,0.15193,0,0,0,0,0,0,0,0,0.00932121,0.0099936,75848.5,70745.3,6.72819,203.7,3053,0,0,11.8764,13.9389,198.392,2.94937,20.7796,24.7143,49.5001,5.53261,1.9475,0.395867,0,0.519914,0.449365,0.361856,4.8746,0,605.982,73.5505,94.2079,138.566,343.759,855.487,9731.17,19783.1,65765.6,0
48,71,0.2037,3.05315,0,80590.6,12398.6,0.153846,0,0,0,0,0,0,0,0,0.00936197,0.00999392,65904.9,61737.5,6.32332,203.7,3053.15,158.37,0,11.7807,0,175.402,17.5536,12.3673,43.5824,54.9932,4.26846,0.965904,0,0,0.515723,0,0,2.0953,106.074,520.951,0,78.6936,143.425,348.401,1060.74,8379.85,15911.1,56113.2,0
48,72,0.2037,3.0533,0,79790.7,12598.5,0.157895,0,0,0,0,0,0,0,0,0.00930265,0.00999392,58800.5,54733.3,6.91695,203.7,3053.3,0,0,11.9747,21.0814,91.3195,2.97377,10.4758,37.3782,48.9114,4.95857,0.490904,0.399143,0,0.524215,0.226542,0,3.76811,0,257.976,0,99.9867,91.1168,286.324,1078.21,7116.17,15526.2,52940,0
48,73,0.2037,3.05345,0,79990.7,12898.5,0.16125,0,0,0,0,0,0,0,0,0.00954234,0.00999392,62039.3,59236,4.51858,203.7,3053.45,0,68.7623,0,20.5005,160.691,14.4591,12.2245,37.6944,50.4757,4.82193,0.477377,0,0,0.50977,0,0,5.09812,0,488.531,144.231,82.6468,124.048,326.061,1363.04,5871.58,13420.8,53787.9,0
48,74,0.2037,3.0536,0,80090.6,14098.3,0.17603,0,0,0,0,0,0,0,0,0.00937602,0.00999392,57273.8,53732.7,6.18277,203.7,3053.6,0,46.5965,0,13.8921,141.846,5.87891,10.3549,19.1576,26.6402,4.90134,1.94096,0.789073,0,0.259083,0,0.18032,3.07687,0,402.63,73.3032,59.2997,192.139,193.645,1278.92,6820.89,16306.2,50090.9,0
48,75,0.2037,3.05375,0,80290.7,13598.4,0.169365,0,0,0,0,0,0,0,0,0.00946536,0.00999392,50499.9,47829.1,5.28881,203.7,3053.75,0,46.0417,23.3911,0,140.157,5.8089,10.2316,36.5069,39.9719,1.81612,0.479461,0,0.316399,0.255998,0,0,3.36025,0,411.097,72.4304,73.242,124.59,183.98,1263.69,5370.68,12742.2,44018.5,0
48,76,0.2037,3.0539,0,79890.7,14498.3,0.181477,0,0,0,0,0,0,0,0,0.00942861,0.00999424,51121,48227.8,5.65954,203.7,3053.9,158.629,23.2263,0,13.8491,115.697,2.93037,18.5812,45.0177,31.476,2.4431,0,0,0,0.258282,0,0,3.39024,106.247,347.867,73.0767,68.9692,113.73,222.746,212.494,5631.1,11049.7,44517.5,0
48,77,0.2037,3.05405,0,80190.7,14898.3,0.185786,0,0,0,0,0,0,0,0,0.0095144,0.0099936,47086.5,44828.7,4.79509,203.7,3054.05,0,0,23.2996,0,126.917,14.4654,8.15324,14.815,27.1911,4.22102,1.43275,0.776626,0.31516,0,0.220395,0.177475,2.2314,0,343.441,0,53.5006,118.193,161.269,629.372,7342.67,13111.9,40699.4,0
48,78,0.2037,3.0542,0,80390.5,15098.2,0.187811,0,0,0,0,0,0,0,0,0.00934545,0.00999392,44513.6,41625.3,6.48865,203.7,3054.2,0,0,23.6618,6.94276,103.112,2.93807,10.35,27.3551,21.6966,3.06189,0.48501,0,0,0.258961,0.223822,0,3.72287,0,308.537,0,64.211,174.044,160.054,745.683,3941.47,10439.6,38349.4,0
48,79,0.2037,3.05435,0,79490.8,15098.2,0.189937,0,0,0,0,0,0,0,0,0.00953673,0.00999392,46556.8,44427,4.57466,203.7,3054.35,0,69.2354,23.4497,13.761,131.992,5.82345,14.3601,28.4653,27.3662,1.21378,0.961323,0,0.317191,0,0,0,2.5666,0,398.832,0,97.9005,113.006,140.175,422.284,6439.83,12879.7,39378,0
48,80,0.2037,3.0545,0,80190.7,14798.3,0.184539,0,0,0,0,0,0,0,0,0.00921297,0.00999424,49278.3,45426.2,7.81717,203.7,3054.5,0,0,36.0928,0,91.7485,2.98774,12.63,29.2085,22.0634,5.60459,0.49321,0.401018,0,0,0.227606,0,2.46901,0,231.905,0,65.2967,122.06,189.256,1191.6,6174.65,13540.9,42897.6,0
48,81,0.2037,3.05465,0,79590.8,14598.3,0.183417,0,0,0,0,0,0,0,0,0.00966209,0.00999456,47712.3,46125.1,3.32652,203.7,3054.65,0,22.7504,46.2327,13.5654,83.9459,5.74067,16.1782,24.052,25.0503,2.39305,0.47383,0,0,0,0,0,2.21386,0,249.003,71.5796,48.2545,111.4,156.365,1040.7,7597.14,15610.6,42044.5,0
48,82,0.2037,3.0548,0,79390.8,14298.3,0.180101,0,0,0,0,0,0,0,0,0.00917006,0.0099936,54089.1,49631.8,8.24072,203.7,3054.8,0,24.0315,36.6271,21.4939,141.877,15.1598,6.40847,18.3491,27.4786,3.7917,1.00102,0,0,0.267237,0.692925,0,4.17593,0,442.989,75.6103,66.2632,136.253,234.31,1539.03,6375.98,16269.7,47380.1,0
48,83,0.2037,3.05495,0,79690.8,13898.4,0.174404,0,0,0,0,0,0,0,0,0.00931208,0.00999392,55519.3,51731.5,6.82253,203.7,3054.95,0,0,11.9776,21.0864,147.886,8.92345,20.9566,38.7719,18.9702,0.619969,0.982044,0.399239,0,0,0,0,3.11353,0,407.428,0,90.0097,133.67,158.27,1725.55,8088.49,18657.5,48315.3,0
48,84,0.2037,3.0551,0,80290.7,13698.4,0.17061,0,0,0,0,0,0,0,0,0.0092343,0.00999424,65191.7,60234.7,7.60376,203.7,3055.1,0,0,11.9882,35.1753,165.431,11.9085,12.5851,22.175,34.9762,4.96416,2.45729,0,0,0,0,0,2.13221,0,516.534,0,95.0946,85.1383,248.931,1942.96,8311.56,21480.5,55590.3,0
48,85,0.2037,3.05525,0,79890.7,13398.4,0.16771,0,0,0,0,0,0,0,0,0.00931547,0.00999424,57431.3,53530.8,6.79157,203.7,3055.25,0,70.525,11.9432,21.026,104.091,5.93192,18.8069,23.4726,29.8671,4.94554,0.489615,0,0.323099,0.261419,0,0,1.96081,0,325.008,147.928,44.8758,115.111,176.604,430.15,9248.22,18066.3,50327.5,0
48,86,0.2037,3.0554,0,79990.7,13698.4,0.17125,0,0,0,0,0,0,0,0,0.00947155,0.0099936,55006.8,52133.4,5.22386,203.7,3055.4,0,23.0921,0,13.7691,102.248,8.74032,12.3159,24.4132,32.2721,3.03623,0.480945,0,0,0,0.443891,0.178724,2.56811,0,292.649,0,83.2645,154.732,236.224,1056.33,6971.79,15316.8,48591.3,0
48,87,0.2037,3.05555,0,79690.8,14098.4,0.176913,0,0,0,0,0,0,0,0,0.00950025,0.00999424,54840.7,52130,4.94279,203.7,3055.55,0,46.2179,35.221,27.5584,119.376,11.6623,8.21661,25.7884,33.2743,6.0769,0.962594,0,0,0.256978,0.222108,0,2.08812,0,372.735,0,49.0149,107.2,180.991,1057.11,5285.53,14588.1,47569.8,0
48,88,0.2037,3.0557,0,79590.8,14198.4,0.178392,0,0,0,0,0,0,0,0,0.0093007,0.00999424,51501.5,47927.6,6.93936,203.7,3055.7,0,23.6344,24.0146,14.0925,143.893,5.96373,8.40343,40.2562,28.0255,3.10754,0.492241,0,0,0,0,0,1.97132,0,462.898,74.3609,55.1424,164.457,215.328,1297.37,4973.25,12325,44434.9,0
48,89,0.2037,3.05585,0,80090.7,14398.3,0.179775,0,0,0,0,0,0,0,0,0.00957129,0.00999392,51508.2,49330,4.22884,203.7,3055.85,0,0,23.19,13.6086,130.531,17.2769,6.08616,26.8096,20.2974,1.8005,0.475339,0,0,0.253797,0,0.353281,3.9659,0,381.268,0,67.7714,129.401,153.215,522.009,6890.52,12632.6,44475.2,0
48,90,0.2037,3.056,0,80090.7,13998.4,0.174782,0,0,0,0,0,0,0,0,0.00926101,0.00999392,53017.9,49129.9,7.33351,203.7,3056,0,0,0,7.03228,152.311,2.97595,12.5801,20.7809,32.9645,1.86083,0.491264,0,0,0,0,0.182559,1.63951,0,394.041,74.2134,45.027,145.894,222.441,971.098,7445.08,14674.4,45857.4,0
48,91,0.2037,3.05615,0,79990.7,14798.3,0.185,0,0,0,0,0,0,0,0,0.00950558,0.00999424,56493.1,53731,4.88942,203.7,3056.15,0,23.0094,11.6897,20.5797,118.862,5.80602,10.2265,39.1916,40.9265,2.42029,0.958446,0.389645,0.316241,0.255871,0.442302,0,2.23905,0,357.874,72.3944,73.2056,124.528,231.7,1263.06,6631.07,15051.5,48943.6,0
48,92,0.2037,3.0563,0,79690.8,14498.3,0.181932,0,0,0,0,0,0,0,0,0.00929055,0.00999392,55002.1,51131.1,7.03799,203.7,3056.3,0,47.2611,36.016,7.04511,135.15,8.94413,12.6031,30.5342,27.0201,3.72844,0.49216,0.400164,0,0.525556,0,0,3.44925,0,408.373,148.697,80.194,140.07,237.955,1297.16,6701.99,15890.2,47022,0
48,93,0.2037,3.05645,0,79790.7,14198.4,0.177945,0,0,0,0,0,0,0,0,0.00943962,0.00999456,57205.7,54029.4,5.55239,203.7,3056.45,0,23.2282,11.8009,13.8503,149.991,8.79185,8.25901,43.6572,43.2831,3.66496,0.967562,0,0,0,0.223254,0,3.87489,0,454.942,73.0829,88.6823,113.74,219.053,743.793,6269.11,13813.3,49940.4,0
48,94,0.2037,3.0566,0,80290.7,14098.4,0.175592,0,0,0,0,0,0,0,0,0.00939817,0.00999424,59266.9,55732.1,5.96418,203.7,3056.6,0,0,0,27.6496,106.939,14.6261,14.4266,36.7679,37.312,4.26791,1.93156,0.392626,0,0.257828,0,0,4.19006,0,307.188,0,93.4365,149.382,226.061,1060.6,6151.5,13787.8,52712,0
48,95,0.2037,3.05675,0,80290.7,14098.4,0.175592,0,0,0,0,0,0,0,0,0.00918739,0.0099936,61061.9,56135.9,8.06721,203.7,3056.75,0,47.4347,12.0494,28.2839,188.154,17.954,10.5411,32.0393,30.1326,5.61319,0.493967,0.401633,0,0.263743,0,0.183563,6.09957,0,587.483,74.6218,65.3969,116.135,185.756,1301.92,6401.11,14972.1,50015.5,0
48,96,0.2037,3.0569,0,79590.8,13998.4,0.175879,0,0,0,0,0,0,0,0,0.00913224,0.00999392,58912.2,53832.7,8.62206,203.7,3056.9,0,48.1408,12.2288,14.3525,133.225,6.07374,14.9773,36.7576,36.6974,6.32973,2.50661,0,0.330824,0.535339,0,0,3.34615,0,332.779,0,66.3705,105.457,257.774,1211.19,5505.43,13763.6,51090.4,0
48,97,0.2037,3.05705,0,79790.7,13898.4,0.174185,0,0,0,0,0,0,0,0,0.0093497,0.00999392,66954,62638.1,6.44614,203.7,3057.05,160.168,23.4516,0,34.9588,160.087,8.87641,10.4231,46.8319,44.6926,6.16701,1.4653,0,0,0.782366,0.225402,0.726027,2.77111,107.278,513.355,0,74.6127,132.965,329.865,858.225,7187.63,17271.8,58788.4,0
48,98,0.2037,3.0572,0,80190.7,13998.4,0.174564,0,0,0,0,0,0,0,0,0.0094298,0.00999392,64158.3,60536.8,5.64458,203.7,3057.2,0,23.1364,0,27.5912,136.592,5.83808,12.3396,42.1258,49.9709,3.04206,0.963738,0,0,0.514567,0,0.179067,2.57305,0,386.506,145.588,142.312,119.253,362.412,1164.2,6561.85,14182.1,55987.4,0
48,99,0.2037,3.05735,0,79990.7,13898.4,0.17375,0,0,0,0,0,0,0,0,0.00942711,0.00999392,63646.2,60036.5,5.67158,203.7,3057.35,316.912,116.005,0,34.5851,192.618,2.92717,14.4363,25.891,60.9182,7.93141,1.44964,0.392888,0.318874,0.258001,0.445984,0.179566,2.58022,0,588.057,364.985,73.815,203.295,333.755,1273.57,5094.3,13054.1,53277.9,0
48,100,0.2037,3.0575,0,79890.7,13998.4,0.175219,0,0,0,0,0,0,0,0,0.00915732,0.00999392,66831.8,61237.2,8.37107,203.7,3057.5,0,47.8287,0,14.2594,150.009,3.01718,17.0059,32.3055,52.6637,5.65982,1.49421,0,0,0.531868,0.689547,0,1.99467,0,440.829,150.483,86.2294,246.525,321.084,1531.53,6016.71,16299.8,59073.1,0
49,0,0.20385,3.0425,0,80019.4,13703.3,0.17125,0,0,0,0,0,0,0,0,0.00931829,0.0099904,70506.5,65763.1,6.72756,203.85,3042.5,0,46.9269,23.8409,27.9812,121.208,0,10.4283,26.184,45.7088,6.17012,1.95472,0.397334,0.322482,0.78276,0,0,2.44633,0,391.969,0,99.5337,157.22,277.526,751.325,11162.5,22110.4,63326,0
49,1,0.20385,3.04265,0,79519.2,13403.2,0.168553,0,0,0,0,0,0,0,0,0.0093516,0.00999072,59775.9,55951.9,6.39712,203.85,3042.65,0,47.0539,0,14.0284,130.217,11.8732,12.5478,44.2186,46.8288,6.18681,0.980004,0,0,0.523251,0,0.364179,2.61647,0,393.029,0,149.704,121.266,278.277,1183.85,6026.86,12484.2,52089.3,0
49,2,0.20385,3.0428,0,79619.3,13203.2,0.165829,0,0,0,0,0,0,0,0,0.0094231,0.0099904,60383.5,56954.7,5.67843,203.85,3042.8,0,69.9572,47.3883,0,133.368,2.94208,16.5826,35.6102,47.4026,11.0379,0.971346,0.394889,0.320498,0.259314,0,0.721923,1.62085,0,443.289,220.106,93.9751,144.233,309.364,746.702,7040.33,13120.6,53762.5,0
49,3,0.20385,3.04295,0,80419.5,13303.2,0.165423,0,0,0,0,0,0,0,0,0.00936287,0.0099904,66539.5,62359.9,6.28138,203.85,3042.95,0,23.2356,23.6093,27.7094,154.325,2.93154,12.3924,46.4005,50.185,3.0551,0.967868,0.393475,0.31935,0.258386,0,0.359669,2.26106,0,441.701,73.106,103.495,173.658,345.396,850.318,7865.44,16793.8,59415.9,0
49,4,0.20385,3.0431,0,79919.2,13403.2,0.16771,0,0,0,0,0,0,0,0,0.0095257,0.00999008,62567.6,59659.2,4.64842,203.85,3043.1,0,45.9627,11.6755,13.7031,186.556,8.69841,18.3853,39.1438,42.8231,3.62601,1.43592,0,0.315856,0.255559,0.220881,0.177867,1.2779,0,516.299,289.225,97.4885,165.835,286.517,735.887,5992.23,13035.7,53404.4,0
49,5,0.20385,3.04325,0,80019.4,13503.3,0.16875,0,0,0,0,0,0,0,0,0.00926252,0.0099904,67908.1,62960.4,7.28576,203.85,3043.25,0,47.2095,11.9922,35.187,152.422,14.8906,2.09822,41.592,47.9833,1.24145,2.94973,0.399726,0,0.524982,0,0,2.13292,0,448.719,74.2675,110.146,152.083,294.289,1079.78,7018.59,16520.7,59820,0
49,6,0.20385,3.0434,0,79919.3,13503.3,0.168961,0,0,0,0,0,0,0,0,0.00945356,0.0099904,65266.4,61759.3,5.37353,203.85,3043.4,158.153,0,0,6.90382,140.984,2.92159,6.17517,42.1626,51.9759,2.43578,2.41145,0,0.954796,0.515017,0.222567,0,4.50677,105.929,400.183,72.8577,88.409,185.004,347.924,1059.29,6355.72,14618.2,58154.9,0
49,7,0.20385,3.04355,0,79719.3,13503.3,0.169385,0,0,0,0,0,0,0,0,0.00949963,0.00999072,69476.4,66061.3,4.91544,203.85,3043.55,0,0,23.4738,13.7752,183.274,2.91472,8.2142,31.2084,37.1781,5.46761,1.44347,0.391216,0,0.770708,0,0.178802,5.62021,0,545.63,0,68.6008,214.338,276.946,1690.87,6657.81,16063.3,61505.5,0
49,8,0.20385,3.0437,0,80319.4,13603.3,0.169365,0,0,0,0,0,0,0,0,0.00932195,0.0099904,68869.7,64261.7,6.69088,203.85,3043.7,159.587,0,11.8712,13.9328,125.018,5.89615,14.5394,31.5656,52.4471,3.68679,0.973326,0,0,0.259843,0.449169,0,3.57314,106.889,363.43,73.5183,84.2544,132.483,343.609,748.224,8337.35,17636.7,59964.8,0
49,9,0.20385,3.04385,0,79919.3,13803.3,0.172716,0,0,0,0,0,0,0,0,0.00935229,0.00999072,71961,67362.5,6.3902,203.85,3043.85,0,23.4074,11.892,13.9572,142.511,14.7661,10.4034,27.4962,39.6518,6.77092,0.975025,0.396385,0,0.520593,0.224977,0.362329,6.34526,0,350.581,147.293,64.5423,168.91,280.605,2462.74,9529.74,21201,63817.1,0
49,10,0.20385,3.044,0,79619.3,13503.3,0.169598,0,0,0,0,0,0,0,0,0.00915696,0.00999072,76335.4,69964.9,8.34537,203.85,3044,0,47.9937,0,21.4629,154.954,6.05518,2.13307,35.2358,45.7316,3.15519,1.49937,0.406366,0.989439,0,0,0,4.83708,0,414.702,75.5012,91.6167,185.532,260.821,1756.35,9769.71,25028,68717.3,0
49,11,0.20385,3.04415,0,79719.1,13703.3,0.171895,0,0,0,0,0,0,0,0,0.00941842,0.00998976,63280.3,59661.1,5.71926,203.85,3044.15,0,46.6029,11.8381,6.94698,167.659,2.93985,6.21378,24.6346,46.38,7.96577,0.970611,0,0,0.259118,0.223958,0,3.56317,0,510.067,73.3132,29.6539,192.166,271.885,959.319,9166.83,17267.7,55747.1,0
49,12,0.20385,3.0443,0,79819.3,13603.3,0.170426,0,0,0,0,0,0,0,0,0.00928393,0.0099904,62150.4,57755.4,7.07148,203.85,3044.3,0,23.6093,11.9945,21.1163,108.894,0,8.39451,29.1201,48.9925,5.58763,2.45859,0.399804,0.324487,0.262542,0.226917,0.182727,3.44615,0,312.804,74.2819,55.0838,152.113,347.178,971.995,5939.97,13823.9,55187.7,0
49,13,0.20385,3.04445,0,79419.2,13503.3,0.170025,0,0,0,0,0,0,0,0,0.00941527,0.0099904,61920.7,58356,5.75686,203.85,3044.45,159.797,93.5891,0,20.9267,142.449,2.95194,14.5584,49.4718,33.6895,4.92217,0.487301,0.396213,0,0.260184,0.224879,0,3.08994,107.029,485.209,147.229,138.954,120.597,299.182,749.205,7278,14449,54692,0
49,14,0.20385,3.0446,0,80419.5,13503.3,0.16791,0,0,0,0,0,0,0,0,0.00932273,0.00999008,66718.7,62261.8,6.68015,203.85,3044.6,318.751,23.3356,0,6.95717,133.463,8.8325,14.5201,30.1531,44.4715,6.1365,0.972035,0.790338,0,0.259498,0,0,5.5148,213.495,403.275,73.4208,64.3444,126.294,302.124,960.726,7152.07,17826.8,58284,0
49,15,0.20385,3.04475,0,80819.4,13503.2,0.167079,0,0,0,0,0,0,0,0,0.0093958,0.00999072,66306.2,62357.9,5.9547,203.85,3044.75,0,23.0395,11.7051,20.6067,123.268,5.81362,6.14394,33.8301,43.9073,3.02932,1.43955,0.390155,0,0.256206,0.221441,0.178317,4.80426,0,371.615,144.978,68.4148,166.255,283.56,948.537,6428.97,15598.2,57860.7,0
49,16,0.20385,3.0449,0,79819.2,13403.2,0.16792,0,0,0,0,0,0,0,0,0.0092062,0.0099904,67671.8,62359.9,7.8495,203.85,3044.9,0,0,36.2875,28.3929,188.879,3.00385,10.5818,36.3579,45.3731,4.38264,1.48761,0.403181,0.327227,0.794277,0,0.18427,2.97879,0,603.462,149.818,111.098,165.669,350.11,1742.58,8277.27,17534.7,58376.5,0
